ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-22,29393.421540939802,10740.16300490059,36287.58503785908,29393.421540939802,29393.421540939802,-5718.065970076201,-5718.065970076201,-5718.065970076201,-3101.7056481337954,-3101.7056481337954,-3101.7056481337954,-2616.3603219424053,-2616.3603219424053,-2616.3603219424053,0.0,0.0,0.0,23675.3555708636
2011-07-24,29409.335367113028,540.9734521773267,27240.838920701375,29409.335367113028,29409.335367113028,-15817.336493125116,-15817.336493125116,-15817.336493125116,-13912.727509003555,-13912.727509003555,-13912.727509003555,-1904.608984121562,-1904.608984121562,-1904.608984121562,0.0,0.0,0.0,13591.998873987912
2011-07-25,29417.29228019965,12488.779658320973,38547.00216130007,29417.29228019965,29417.29228019965,-3257.3841162248605,-3257.3841162248605,-3257.3841162248605,-1666.2835831283348,-1666.2835831283348,-1666.2835831283348,-1591.1005330965256,-1591.1005330965256,-1591.1005330965256,0.0,0.0,0.0,26159.90816397479
2011-07-26,29425.249193286265,18760.42457191172,44845.0534619602,29425.249193286265,29425.249193286265,1967.128308499387,1967.128308499387,1967.128308499387,3275.0560697771134,3275.0560697771134,3275.0560697771134,-1307.9277612777266,-1307.9277612777266,-1307.9277612777266,0.0,0.0,0.0,31392.377501785653
2011-07-27,29433.206106372876,13289.067192271756,40909.92632177316,29433.206106372876,29433.206106372876,-2407.4302978085257,-2407.4302978085257,-2407.4302978085257,-1351.326412630056,-1351.326412630056,-1351.326412630056,-1056.1038851784697,-1056.1038851784697,-1056.1038851784697,0.0,0.0,0.0,27025.77580856435
2011-07-28,29441.163019459498,22779.034322020463,48886.15910796279,29441.163019459498,29441.163019459498,6603.826621145407,6603.826621145407,6603.826621145407,7440.110857837782,7440.110857837782,7440.110857837782,-836.2842366923746,-836.2842366923746,-836.2842366923746,0.0,0.0,0.0,36044.98964060491
2011-07-29,29449.11993254611,12102.510253974417,39927.174686948456,29449.11993254611,29449.11993254611,-3750.546038981819,-3750.546038981819,-3750.546038981819,-3101.7056481275545,-3101.7056481275545,-3101.7056481275545,-648.8403908542647,-648.8403908542647,-648.8403908542647,0.0,0.0,0.0,25698.57389356429
2011-07-31,29465.033758719343,2046.6900122789486,28659.959200458103,29465.033758719343,29465.033758719343,-14284.29785895956,-14284.29785895956,-14284.29785895956,-13912.727508998545,-13912.727508998545,-13912.727508998545,-371.57034996101845,-371.57034996101845,-371.57034996101845,0.0,0.0,0.0,15180.735899759782
2011-08-01,29472.990671805965,14851.940573904041,41318.12707051152,29472.990671805965,29472.990671805965,-1947.9602336053965,-1947.9602336053965,-1947.9602336053965,-1666.2835830800702,-1666.2835830800702,-1666.2835830800702,-281.6766505253268,-281.6766505253268,-281.6766505253268,0.0,0.0,0.0,27525.030438200567
2011-08-02,29480.94758696263,20336.45910676937,45614.61901099941,29480.94758696263,29480.94758696263,3050.9346879628824,3050.9346879628824,3050.9346879628824,3275.0560697254027,3275.0560697254027,3275.0560697254027,-224.12138176252037,-224.12138176252037,-224.12138176252037,0.0,0.0,0.0,32531.882274925512
2011-08-03,29488.904502119298,14256.738638916308,41513.75248425948,29488.904502119298,29488.904502119298,-1550.079587215967,-1550.079587215967,-1550.079587215967,-1351.3264126981644,-1351.3264126981644,-1351.3264126981644,-198.7531745178027,-198.7531745178027,-198.7531745178027,0.0,0.0,0.0,27938.82491490333
2011-08-04,29496.861417275966,22877.164462558132,50800.10002391568,29496.861417275966,29496.861417275966,7234.701639419702,7234.701639419702,7234.701639419702,7440.110857847859,7440.110857847859,7440.110857847859,-205.40921842815746,-205.40921842815746,-205.40921842815746,0.0,0.0,0.0,36731.56305669567
2011-08-05,29504.81833243263,13427.288293150377,39157.96383334322,29504.81833243263,29504.81833243263,-3345.614239822596,-3345.614239822596,-3345.614239822596,-3101.7056481406325,-3101.7056481406325,-3101.7056481406325,-243.90859168196363,-243.90859168196363,-243.90859168196363,0.0,0.0,0.0,26159.204092610034
2011-08-07,29520.73216274597,2203.712841375088,28719.949189771178,29520.73216274597,29520.73216274597,-14328.190269013505,-14328.190269013505,-14328.190269013505,-13912.727509021544,-13912.727509021544,-13912.727509021544,-415.46275999195854,-415.46275999195854,-415.46275999195854,0.0,0.0,0.0,15192.541893732467
2011-08-08,29528.689077902636,14028.54819442506,40394.79616153598,29528.689077902636,29528.689077902636,-2214.05252405342,-2214.05252405342,-2214.05252405342,-1666.2835831036293,-1666.2835831036293,-1666.2835831036293,-547.7689409497906,-547.7689409497906,-547.7689409497906,0.0,0.0,0.0,27314.636553849217
2011-08-09,29536.645993059305,19147.619384784193,44925.542174135226,29536.645993059305,29536.645993059305,2564.757287394894,2564.757287394894,2564.757287394894,3275.0560696826205,3275.0560696826205,3275.0560696826205,-710.2987822877265,-710.2987822877265,-710.2987822877265,0.0,0.0,0.0,32101.4032804542
2011-08-10,29544.60290821597,14434.498244082386,41044.67001635866,29544.60290821597,29544.60290821597,-2253.4492627875866,-2253.4492627875866,-2253.4492627875866,-1351.3264126599336,-1351.3264126599336,-1351.3264126599336,-902.1228501276527,-902.1228501276527,-902.1228501276527,0.0,0.0,0.0,27291.15364542838
2011-08-11,29552.5598231754,22443.46030947071,49330.20822175296,29552.5598231754,29552.5598231754,6318.162454119694,6318.162454119694,6318.162454119694,7440.110857857936,7440.110857857936,7440.110857857936,-1121.9484037382413,-1121.9484037382413,-1121.9484037382413,0.0,0.0,0.0,35870.72227729509
2011-08-12,29560.51673813483,12845.25269667194,39011.90931831031,29560.51673813483,29560.51673813483,-4469.741783882948,-4469.741783882948,-4469.741783882948,-3101.705648134393,-3101.705648134393,-3101.705648134393,-1368.036135748555,-1368.036135748555,-1368.036135748555,0.0,0.0,0.0,25090.77495425188
2011-08-14,29576.430568053696,750.7724518170111,26747.08906875608,29576.430568053696,29576.430568053696,-15842.061603306884,-15842.061603306884,-15842.061603306884,-13912.727508978445,-13912.727508978445,-13912.727508978445,-1929.3340943284413,-1929.3340943284413,-1929.3340943284413,0.0,0.0,0.0,13734.368964746813
2011-08-15,29584.38748301313,12509.30994852246,38851.5852321584,29584.38748301313,29584.38748301313,-3904.4361070643695,-3904.4361070643695,-3904.4361070643695,-1666.2835831813954,-1666.2835831813954,-1666.2835831813954,-2238.1525238829736,-2238.1525238829736,-2238.1525238829736,0.0,0.0,0.0,25679.951375948764
2011-08-16,29592.34439797256,16790.984968076584,41655.37732171183,29592.34439797256,29592.34439797256,714.7121759764889,714.7121759764889,714.7121759764889,3275.0560697590167,3275.0560697590167,3275.0560697590167,-2560.343893782528,-2560.343893782528,-2560.343893782528,0.0,0.0,0.0,30307.05657394905
2011-08-17,29600.30131293199,11884.770018957623,38793.304199291444,29600.30131293199,29600.30131293199,-4242.273144682304,-4242.273144682304,-4242.273144682304,-1351.3264126748702,-1351.3264126748702,-1351.3264126748702,-2890.946732007434,-2890.946732007434,-2890.946732007434,0.0,0.0,0.0,25358.028168249686
2011-08-18,29608.258227891427,20130.05607629558,47449.19167901312,29608.258227891427,29608.258227891427,4215.843314039291,4215.843314039291,4215.843314039291,7440.110857826749,7440.110857826749,7440.110857826749,-3224.2675437874586,-3224.2675437874586,-3224.2675437874586,0.0,0.0,0.0,33824.101541930715
2011-08-19,29616.215142850855,9565.135472364798,36477.25309249997,29616.215142850855,29616.215142850855,-6655.610170420976,-6655.610170420976,-6655.610170420976,-3101.705648135377,-3101.705648135377,-3101.705648135377,-3553.904522285599,-3553.904522285599,-3553.904522285599,0.0,0.0,0.0,22960.60497242988
2011-08-21,29632.128972769722,-1761.7832236311822,25279.786720129796,29632.128972769722,29632.128972769722,-18086.039764008234,-18086.039764008234,-18086.039764008234,-13912.727509011522,-13912.727509011522,-13912.727509011522,-4173.312254996712,-4173.312254996712,-4173.312254996712,0.0,0.0,0.0,11546.089208761488
2011-08-22,29640.085889303653,10503.959684259447,36370.58052396066,29640.085889303653,29640.085889303653,-6113.620604049987,-6113.620604049987,-6113.620604049987,-1666.2835831873392,-1666.2835831873392,-1666.2835831873392,-4447.337020862648,-4447.337020862648,-4447.337020862648,0.0,0.0,0.0,23526.465285253667
2011-08-23,29648.042805837584,14445.026013733028,41006.26745470709,29648.042805837584,29648.042805837584,-1411.370549872106,-1411.370549872106,-1411.370549872106,3275.056069707307,3275.056069707307,3275.056069707307,-4686.4266195794125,-4686.4266195794125,-4686.4266195794125,0.0,0.0,0.0,28236.672255965477
2011-08-24,29655.999722371507,10142.987506767005,37227.50558570489,29655.999722371507,29655.999722371507,-6233.281816953201,-6233.281816953201,-6233.281816953201,-1351.3264126288332,-1351.3264126288332,-1351.3264126288332,-4881.955404324368,-4881.955404324368,-4881.955404324368,0.0,0.0,0.0,23422.717905418307
2011-08-25,29663.95663890544,18152.63524271947,44903.22650088191,29663.95663890544,29663.95663890544,2414.813053112129,2414.813053112129,2414.813053112129,7440.110857873043,7440.110857873043,7440.110857873043,-5025.297804760914,-5025.297804760914,-5025.297804760914,0.0,0.0,0.0,32078.76969201757
2011-08-26,29671.913555439372,7691.827555486577,35510.40868410431,29671.913555439372,29671.913555439372,-8209.73072076994,-8209.73072076994,-8209.73072076994,-3101.7056481363625,-3101.7056481363625,-3101.7056481363625,-5108.025072633576,-5108.025072633576,-5108.025072633576,0.0,0.0,0.0,21462.18283466943
2011-08-28,29687.827388507227,-2191.441432774709,24271.01451545702,29687.827388507227,29687.827388507227,-18972.892286506478,-18972.892286506478,-18972.892286506478,-13912.727509006509,-13912.727509006509,-13912.727509006509,-5060.164777499967,-5060.164777499967,-5060.164777499967,0.0,0.0,0.0,10714.935102000749
2011-08-30,29703.741221575085,14765.609468179293,41834.21998240275,29703.741221575085,29703.741221575085,-1407.8921284567707,-1407.8921284567707,-1407.8921284567707,3275.0560697241135,3275.0560697241135,3275.0560697241135,-4682.948198180885,-4682.948198180885,-4682.948198180885,0.0,0.0,0.0,28295.849093118315
2011-08-31,29711.698138109015,10963.528079034822,37008.76829838906,29711.698138109015,29711.698138109015,-5709.229617333155,-5709.229617333155,-5709.229617333155,-1351.3264125906019,-1351.3264125906019,-1351.3264125906019,-4357.903204742553,-4357.903204742553,-4357.903204742553,0.0,0.0,0.0,24002.46852077586
2011-09-01,29719.655054642943,20240.45466120235,46405.42506789195,29719.655054642943,29719.655054642943,3502.469002284082,3502.469002284082,3502.469002284082,7440.110857841859,7440.110857841859,7440.110857841859,-3937.6418555577775,-3937.6418555577775,-3937.6418555577775,0.0,0.0,0.0,33222.12405692702
2011-09-02,29727.61197165671,9407.185611405775,38084.86013758607,29727.61197165671,29727.61197165671,-6522.615877605208,-6522.615877605208,-6522.615877605208,-3101.70564813735,-3101.70564813735,-3101.70564813735,-3420.9102294678573,-3420.9102294678573,-3420.9102294678573,0.0,0.0,0.0,23204.9960940515
2011-09-04,29743.525805684243,1625.2094454979538,27521.008019110617,29743.525805684243,29743.525805684243,-16014.371938861528,-16014.371938861528,-16014.371938861528,-13912.727509029513,-13912.727509029513,-13912.727509029513,-2101.644429832015,-2101.644429832015,-2101.644429832015,0.0,0.0,0.0,13729.153866822715
2011-09-05,29751.482722698016,12724.160698651402,40656.20345088282,29751.482722698016,29751.482722698016,-2971.734672291338,-2971.734672291338,-2971.734672291338,-1666.2835831626323,-1666.2835831626323,-1666.2835831626323,-1305.4510891287057,-1305.4510891287057,-1305.4510891287057,0.0,0.0,0.0,26779.748050406677
2011-09-06,29759.43963971178,19516.10893000203,45252.43118900652,29759.43963971178,29759.43963971178,2849.5340199530406,2849.5340199530406,2849.5340199530406,3275.0560697409214,3275.0560697409214,3275.0560697409214,-425.52204978788075,-425.52204978788075,-425.52204978788075,0.0,0.0,0.0,32608.97365966482
2011-09-07,29767.396556725555,15672.205504838712,42452.31412494064,29767.396556725555,29767.396556725555,-820.9318565087092,-820.9318565087092,-820.9318565087092,-1351.3264126587098,-1351.3264126587098,-1351.3264126587098,530.3945561500008,530.3945561500008,530.3945561500008,0.0,0.0,0.0,28946.464700216846
2011-09-08,29775.35347373932,25314.345606714054,51902.123297628066,29775.35347373932,29775.35347373932,8992.940942320449,8992.940942320449,8992.940942320449,7440.110857883111,7440.110857883111,7440.110857883111,1552.830084437338,1552.830084437338,1552.830084437338,0.0,0.0,0.0,38768.29441605977
2011-09-09,29783.310390753086,16033.881375404453,42502.49550294861,29783.310390753086,29783.310390753086,-470.97724776094464,-470.97724776094464,-470.97724776094464,-3101.7056481311065,-3101.7056481311065,-3101.7056481311065,2630.728400370162,2630.728400370162,2630.728400370162,0.0,0.0,0.0,29312.33314299214
2011-09-11,29799.22422478062,8252.809760859916,33771.73088585235,29799.22422478062,29799.22422478062,-9010.871883595511,-9010.871883595511,-9010.871883595511,-13912.727508976335,-13912.727508976335,-13912.727508976335,4901.855625380826,4901.855625380826,4901.855625380826,0.0,0.0,0.0,20788.35234118511
2011-09-12,29807.181141794394,21131.14146462383,46855.394950429225,29807.181141794394,29807.181141794394,4400.547019201014,4400.547019201014,4400.547019201014,-1666.2835831143677,-1666.2835831143677,-1666.2835831143677,6066.830602315382,6066.830602315382,6066.830602315382,0.0,0.0,0.0,34207.72816099541
2011-09-13,29815.13805880816,27257.59638165314,53575.02042530004,29815.13805880816,29815.13805880816,10506.357831668518,10506.357831668518,10506.357831668518,3275.056069757729,3275.056069757729,3275.056069757729,7231.301761910789,7231.301761910789,7231.301761910789,0.0,0.0,0.0,40321.495890476675
2011-09-14,29823.09497582193,22960.371578501938,49562.83229280317,29823.09497582193,29823.09497582193,7028.356598700648,7028.356598700648,7028.356598700648,-1351.3264126126726,-1351.3264126126726,-1351.3264126126726,8379.68301131332,8379.68301131332,8379.68301131332,0.0,0.0,0.0,36851.45157452258
2011-09-15,29831.051892835694,34070.82815923295,60406.35483254291,29831.051892835694,29831.051892835694,16936.487404157586,16936.487404157586,16936.487404157586,7440.110857856967,7440.110857856967,7440.110857856967,9496.376546300618,9496.376546300618,9496.376546300618,0.0,0.0,0.0,46767.53929699328
2011-09-16,29839.00880984946,23579.15281552165,51579.24220696924,29839.00880984946,29839.00880984946,7464.404465769811,7464.404465769811,7464.404465769811,-3101.705648132093,-3101.705648132093,-3101.705648132093,10566.110113901905,10566.110113901905,10566.110113901905,0.0,0.0,0.0,37303.41327561927
2011-09-18,29854.922643877,15073.02513853772,42048.98334386064,29854.922643877,29854.922643877,-1405.4728865247364,-1405.4728865247364,-1405.4728865247364,-13912.727508971324,-13912.727508971324,-13912.727508971324,12507.254622446588,12507.254622446588,12507.254622446588,0.0,0.0,0.0,28449.44975735226
2011-09-19,29862.879560890768,28361.603705758782,54275.56932036902,29862.879560890768,29862.879560890768,11686.455296507089,11686.455296507089,11686.455296507089,-1666.2835831921345,-1666.2835831921345,-1666.2835831921345,13352.738879699222,13352.738879699222,13352.738879699222,0.0,0.0,0.0,41549.33485739786
2011-09-20,29870.836477904533,34256.5444804104,60106.205116306584,29870.836477904533,29870.836477904533,17375.065252115644,17375.065252115644,17375.065252115644,3275.0560697060164,3275.0560697060164,3275.0560697060164,14100.009182409625,14100.009182409625,14100.009182409625,0.0,0.0,0.0,47245.90173002018
2011-09-21,29878.793394918306,29407.06593505628,57172.33328257432,29878.793394918306,29878.793394918306,13388.866327086977,13388.866327086977,13388.866327086977,-1351.326412627611,-1351.326412627611,-1351.326412627611,14740.192739714588,14740.192739714588,14740.192739714588,0.0,0.0,0.0,43267.65972200528
2011-09-22,29886.75031193207,39108.55104210435,66386.023827393,29886.75031193207,29886.75031193207,22706.585795397375,22706.585795397375,22706.585795397375,7440.110857867043,7440.110857867043,7440.110857867043,15266.474937530333,15266.474937530333,15266.474937530333,0.0,0.0,0.0,52593.33610732945
2011-09-23,29894.707228945837,29347.852630888287,54894.636890029404,29894.707228945837,29894.707228945837,12572.559229476228,12572.559229476228,12572.559229476228,-3101.7056481209843,-3101.7056481209843,-3101.7056481209843,15674.264877597212,15674.264877597212,15674.264877597212,0.0,0.0,0.0,42467.26645842206
2011-09-25,29910.621062973372,19031.293747535037,44974.57917116791,29910.621062973372,29910.621062973372,2215.0203371532616,2215.0203371532616,2215.0203371532616,-13912.727508956235,-13912.727508956235,-13912.727508956235,16127.7478461095,16127.7478461095,16127.7478461095,0.0,0.0,0.0,32125.641400126635
2011-09-26,29918.577979987145,31100.724762813952,58136.94089236964,29918.577979987145,29918.577979987145,14509.833797575384,14509.833797575384,14509.833797575384,-1666.2835831438679,-1666.2835831438679,-1666.2835831438679,16176.11738071925,16176.11738071925,16176.11738071925,0.0,0.0,0.0,44428.41177756253
2011-09-27,29926.53489700091,36377.521784228746,61851.66016055231,29926.53489700091,29926.53489700091,19386.344142131707,19386.344142131707,19386.344142131707,3275.0560697228248,3275.0560697228248,3275.0560697228248,16111.28807240888,16111.28807240888,16111.28807240888,0.0,0.0,0.0,49312.87903913262
2011-09-28,29934.49181401468,31924.511479113327,58275.8480963509,29934.49181401468,29934.49181401468,14589.022346104164,14589.022346104164,14589.022346104164,-1351.3264126347428,-1351.3264126347428,-1351.3264126347428,15940.348758738908,15940.348758738908,15940.348758738908,0.0,0.0,0.0,44523.514160118844
2011-09-29,29942.448731028446,39839.92293703242,66877.6807035677,29942.448731028446,29942.448731028446,23112.545002151957,23112.545002151957,23112.545002151957,7440.11085787712,7440.11085787712,7440.11085787712,15672.43414427484,15672.43414427484,15672.43414427484,0.0,0.0,0.0,53054.9937331804
2011-09-30,29950.40564804222,29803.98306202752,55249.6129518307,29950.40564804222,29950.40564804222,12216.795572990753,12216.795572990753,12216.795572990753,-3101.7056481389304,-3101.7056481389304,-3101.7056481389304,15318.501221129683,15318.501221129683,15318.501221129683,0.0,0.0,0.0,42167.20122103297
2011-10-02,29966.31948206975,17811.47106373587,44257.62246161009,29966.31948206975,29966.31948206975,491.1376197130424,491.1376197130424,491.1376197130424,-13912.727508989314,-13912.727508989314,-13912.727508989314,14403.865128702357,14403.865128702357,14403.865128702357,0.0,0.0,0.0,30457.45710178279
2011-10-03,29974.27639908352,28906.524527830537,55094.50984013776,29974.27639908352,29974.27639908352,12205.293599157789,12205.293599157789,12205.293599157789,-1666.28358314981,-1666.28358314981,-1666.28358314981,13871.577182307601,13871.577182307601,13871.577182307601,0.0,0.0,0.0,42179.569998241306
2011-10-04,29982.233316097285,33350.37637405174,59962.03787393433,29982.233316097285,29982.233316097285,16584.45727297254,16584.45727297254,16584.45727297254,3275.0560696800426,3275.0560696800426,3275.0560696800426,13309.401203292498,13309.401203292498,13309.401203292498,0.0,0.0,0.0,46566.690589069825
2011-10-05,29990.190233111058,28124.947116015508,55172.42780713582,29990.190233111058,29990.190233111058,11381.387007129137,11381.387007129137,11381.387007129137,-1351.3264126418753,-1351.3264126418753,-1351.3264126418753,12732.713419771013,12732.713419771013,12732.713419771013,0.0,0.0,0.0,41371.57724024019
2011-10-06,29998.147150124823,36742.99706916388,63250.391998953215,29998.147150124823,29998.147150124823,19596.796212743167,19596.796212743167,19596.796212743167,7440.110857882153,7440.110857882153,7440.110857882153,12156.68535486101,12156.68535486101,12156.68535486101,0.0,0.0,0.0,49594.94336286799
2011-10-07,30006.104067138596,25588.299591279694,52308.36233154612,30006.104067138596,30006.104067138596,8494.210094927656,8494.210094927656,8494.210094927656,-3101.705648127824,-3101.705648127824,-3101.705648127824,11595.91574305548,11595.91574305548,11595.91574305548,0.0,0.0,0.0,38500.31416206625
2011-10-09,30022.01790116613,12681.44876354476,40238.73672662472,30022.01790116613,30022.01790116613,-3339.1192174713015,-3339.1192174713015,-3339.1192174713015,-13912.72750902239,-13912.72750902239,-13912.72750902239,10573.608291551089,10573.608291551089,10573.608291551089,0.0,0.0,0.0,26682.89868369483
2011-10-10,30029.974818179897,25086.240130063867,52754.90227519339,30029.974818179897,30029.974818179897,8469.112994975178,8469.112994975178,8469.112994975178,-1666.2835831557525,-1666.2835831557525,-1666.2835831557525,10135.39657813093,10135.39657813093,10135.39657813093,0.0,0.0,0.0,38499.08781315507
2011-10-11,30037.931735193662,29730.343644322234,55417.496699272175,30037.931735193662,30037.931735193662,13033.622008504704,13033.622008504704,13033.622008504704,3275.0560697475107,3275.0560697475107,3275.0560697475107,9758.565938757194,9758.565938757194,9758.565938757194,0.0,0.0,0.0,43071.553743698365
2011-10-12,30045.888652207435,25324.75956832002,51066.46764482857,30045.888652207435,30045.888652207435,8098.942973576392,8098.942973576392,8098.942973576392,-1351.3264126568129,-1351.3264126568129,-1351.3264126568129,9450.269386233205,9450.269386233205,9450.269386233205,0.0,0.0,0.0,38144.83162578383
2011-10-13,30053.8455692212,33329.23059468692,60642.04696225288,30053.8455692212,30053.8455692212,16655.666735756746,16655.666735756746,16655.666735756746,7440.110857856011,7440.110857856011,7440.110857856011,9215.555877900737,9215.555877900737,9215.555877900737,0.0,0.0,0.0,46709.51230497795
2011-10-14,30061.80248623497,22961.599475719657,50581.53126924786,30061.80248623497,30061.80248623497,5955.588050776107,5955.588050776107,5955.588050776107,-3101.705648128808,-3101.705648128808,-3101.705648128808,9057.293698904914,9057.293698904914,9057.293698904914,0.0,0.0,0.0,36017.39053701107
2011-10-16,30077.71632026251,12272.512659094786,38139.662711368284,30077.71632026251,30077.71632026251,-4942.062988170476,-4942.062988170476,-4942.062988170476,-13912.727509007304,-13912.727509007304,-13912.727509007304,8970.664520836826,8970.664520836826,8970.664520836826,0.0,0.0,0.0,25135.65333209203
2011-10-17,30085.673237276274,23559.22953442214,51283.525367969465,30085.673237276274,30085.673237276274,7371.018881194397,7371.018881194397,7371.018881194397,-1666.2835831793122,-1666.2835831793122,-1666.2835831793122,9037.30246437371,9037.30246437371,9037.30246437371,0.0,0.0,0.0,37456.69211847067
2011-10-18,30093.63015429004,28972.15930605729,55723.70388229853,30093.63015429004,30093.63015429004,12445.728376657,12445.728376657,12445.728376657,3275.0560697047295,3275.0560697047295,3275.0560697047295,9170.672306952269,9170.672306952269,9170.672306952269,0.0,0.0,0.0,42539.358530947036
2011-10-19,30101.58707130381,24708.005567876982,51275.257996853616,30101.58707130381,30101.58707130381,8012.38804208791,8012.38804208791,8012.38804208791,-1351.3264126717525,-1351.3264126717525,-1351.3264126717525,9363.714454759662,9363.714454759662,9363.714454759662,0.0,0.0,0.0,38113.975113391716
2011-10-20,30109.543988317575,33608.41364577466,60987.122168288966,30109.543988317575,30109.543988317575,17048.078552001454,17048.078552001454,17048.078552001454,7440.110857829868,7440.110857829868,7440.110857829868,9607.967694171588,9607.967694171588,9607.967694171588,0.0,0.0,0.0,47157.62254031903
2011-10-21,30117.500905331348,24354.62632245829,49449.651363427365,30117.500905331348,30117.500905331348,6792.162100627891,6792.162100627891,6792.162100627891,-3101.705648129796,-3101.705648129796,-3101.705648129796,9893.867748757688,9893.867748757688,9893.867748757688,0.0,0.0,0.0,36909.66300595924
2011-10-23,30133.414739358883,12779.639879099315,40065.496661385856,30133.414739358883,30133.414739358883,-3363.9105591805983,-3363.9105591805983,-3363.9105591805983,-13912.727509002294,-13912.727509002294,-13912.727509002294,10548.816949821694,10548.816949821694,10548.816949821694,0.0,0.0,0.0,26769.504180178286
2011-10-24,30141.37165637265,25453.838391548772,52218.182126691274,30141.37165637265,30141.37165637265,9229.96503781731,9229.96503781731,9229.96503781731,-1666.283583131047,-1666.283583131047,-1666.283583131047,10896.248620948358,10896.248620948358,10896.248620948358,0.0,0.0,0.0,39371.33669418996
2011-10-25,30149.328573386414,31968.82384188914,58141.6976916008,30149.328573386414,30149.328573386414,14517.853460474209,14517.853460474209,14517.853460474209,3275.0560697721976,3275.0560697721976,3275.0560697721976,11242.797390702011,11242.797390702011,11242.797390702011,0.0,0.0,0.0,44667.18203386062
2011-10-26,30157.285490400187,27046.13569624955,52577.50071751796,30157.285490400187,30157.285490400187,10227.177889878596,10227.177889878596,10227.177889878596,-1351.3264126335202,-1351.3264126335202,-1351.3264126335202,11578.504302512118,11578.504302512118,11578.504302512118,0.0,0.0,0.0,40384.46338027879
2011-10-27,30165.242407413953,36540.273034760714,62888.19601976586,30165.242407413953,30165.242407413953,19334.44868967458,19334.44868967458,19334.44868967458,7440.110857834901,7440.110857834901,7440.110857834901,11894.337831839679,11894.337831839679,11894.337831839679,0.0,0.0,0.0,49499.69109708854
2011-10-28,30173.199324427722,25860.446462679647,52845.075707451506,30173.199324427722,30173.199324427722,9080.769300223228,9080.769300223228,9080.769300223228,-3101.705648135648,-3101.705648135648,-3101.705648135648,12182.474948358877,12182.474948358877,12182.474948358877,0.0,0.0,0.0,39253.96862465095
2011-10-30,30189.11315845526,15745.490744794179,42442.95180503067,30189.11315845526,30189.11315845526,-1260.9331691161337,-1260.9331691161337,-1260.9331691161337,-13912.72750899728,-13912.72750899728,-13912.72750899728,12651.794339881148,12651.794339881148,12651.794339881148,0.0,0.0,0.0,28928.179989339125
2011-10-31,30197.070075469026,27766.258870661833,53918.568345383406,30197.070075469026,30197.070075469026,11158.985652085086,11158.985652085086,11158.985652085086,-1666.283583082781,-1666.283583082781,-1666.283583082781,12825.269235167867,12825.269235167867,12825.269235167867,0.0,0.0,0.0,41356.055727554114
2011-11-01,30205.02699248279,32817.63523200328,60680.75659056409,30205.02699248279,30205.02699248279,16230.895991894877,16230.895991894877,16230.895991894877,3275.056069720486,3275.056069720486,3275.056069720486,12955.83992217439,12955.83992217439,12955.83992217439,0.0,0.0,0.0,46435.92298437767
2011-11-02,30212.98390949656,27516.042297530916,54973.24624211713,30212.98390949656,30212.98390949656,11692.909463850623,11692.909463850623,11692.909463850623,-1351.3264126938222,-1351.3264126938222,-1351.3264126938222,13044.235876544444,13044.235876544444,13044.235876544444,0.0,0.0,0.0,41905.893373347186
2011-11-03,30220.940826510327,37198.75537483847,63500.33351320079,30220.940826510327,30220.940826510327,20533.098795015267,20533.098795015267,20533.098795015267,7440.110857844978,7440.110857844978,7440.110857844978,13092.98793717029,13092.98793717029,13092.98793717029,0.0,0.0,0.0,50754.03962152559
2011-11-04,30228.8977435241,26334.21652357704,53789.9819973948,30228.8977435241,30228.8977435241,10004.60737324666,10004.60737324666,10004.60737324666,-3101.7056481245395,-3101.7056481245395,-3101.7056481245395,13106.3130213712,13106.3130213712,13106.3130213712,0.0,0.0,0.0,40233.50511677076
2011-11-05,30236.854660537865,39012.23219184064,66566.49108978405,30236.854660537865,30236.854660537865,22406.815840478477,22406.815840478477,22406.815840478477,9316.87622533753,9316.87622533753,9316.87622533753,13089.93961514095,13089.93961514095,13089.93961514095,0.0,0.0,0.0,52643.67050101634
2011-11-06,30244.811577551634,16700.039851566966,43818.602645821426,30244.811577551634,30244.811577551634,-861.8485030913149,-861.8485030913149,-861.8485030913149,-13912.72750903036,-13912.72750903036,-13912.72750903036,13050.879005939043,13050.879005939043,13050.879005939043,0.0,0.0,0.0,29382.96307446032
2011-11-07,30252.7684945654,29036.247610362727,54187.08128238989,30252.7684945654,30252.768494901604,11330.865364322868,11330.865364322868,11330.865364322868,-1666.2835831063417,-1666.2835831063417,-1666.2835831063417,12997.148947429208,12997.148947429208,12997.148947429208,0.0,0.0,0.0,41583.633858888265
2011-11-08,30260.725411579166,32895.51797705735,59782.14327904806,30260.725410175208,30260.72541286654,16212.514057751705,16212.514057751705,16212.514057751705,3275.056069737295,3275.056069737295,3275.056069737295,12937.45798801441,12937.45798801441,12937.45798801441,0.0,0.0,0.0,46473.239469330874
2011-11-09,30268.68232859294,28437.601059462297,56016.714136895105,30268.682325170666,30268.682332085973,11529.533597620879,11529.533597620879,11529.533597620879,-1351.3264126555914,-1351.3264126555914,-1351.3264126555914,12880.860010276472,12880.860010276472,12880.860010276472,0.0,0.0,0.0,41798.215926213816
