CustomerID,TotalAmount,Quantity,NumPurchases,Churn,Prediction
14692,591.55,265,4,1,1
14693,172.9,34,1,1,0
14696,2078.95,1630,7,0,0
14697,188.61,181,2,1,1
14698,1217.27,602,5,0,0
14699,109.13000000000001,77,1,1,1
14700,2195.1,1314,3,0,0
14701,2526.09,921,9,0,0
14702,3251.79,1439,17,0,0
14703,318.17,183,1,0,0
14704,1493.96,1043,9,0,0
14705,179.0,100,1,1,1
14708,1126.3700000000001,621,3,0,0
14709,4921.04,2484,13,0,0
14710,599.48,375,4,0,0
14711,2839.62,966,11,0,0
14712,917.07,315,3,0,0
14713,2662.2,1613,11,0,0
14714,160.19,229,1,0,0
14715,867.38,521,4,0,0
14716,307.51,495,2,0,0
14719,1581.84,1025,5,0,0
14720,663.81,219,3,0,1
14722,180.42,118,1,1,1
14723,1122.36,673,6,0,0
14725,655.58,588,1,0,0
14727,268.58,62,1,1,1
14729,313.49,197,1,1,1
14730,1897.57,1078,8,0,0
14731,380.02,256,3,0,0
14732,2702.4900000000002,1405,8,0,0
14733,9585.91,3764,12,0,0
14735,6065.6900000000005,2264,32,0,0
14737,1164.55,345,3,0,0
14738,1314.45,601,7,0,0
14739,3902.28,3820,7,0,0
14740,1448.21,735,3,1,1
14741,1400.3400000000001,841,6,0,0
14744,1099.98,627,7,0,0
14745,1220.26,1038,5,1,1
14747,328.2,84,1,1,0
14748,1415.75,1223,5,0,0
14752,389.64000000000004,260,1,0,0
14753,563.15,211,1,0,0
14754,638.05,486,2,0,0
14755,5010.28,2219,11,0,0
14756,738.96,416,1,0,0
14757,420.5,160,1,0,0
14758,1484.06,419,4,1,1
14759,1625.97,569,3,0,0
14760,89.2,40,1,1,1
14761,255.9,118,2,0,1
14762,300.52,341,1,1,1
14764,278.3,190,1,0,0
14765,254.11,135,3,0,0
14766,2473.37,1349,6,0,0
14768,192.60000000000002,52,2,0,0
14769,10416.98,7239,8,0,0
14770,876.4200000000001,490,2,1,1
14772,139.26,82,1,1,1
14775,1011.9,1174,3,0,0
14776,2538.2999999999997,3134,11,0,0
14778,730.86,306,2,1,0
14779,386.15,84,3,1,1
14780,447.68,310,2,0,1
14782,200.10000000000002,114,1,1,1
14784,289.99,237,2,0,0
14785,77.4,84,2,0,0
14788,679.44,421,2,0,0
14789,197.64,116,1,0,0
14790,745.06,699,4,0,0
14792,6.2,2,1,0,1
14793,228.99,91,1,0,0
14794,1319.91,673,7,0,0
14795,131.45000000000002,17,1,1,1
14796,7975.49,5995,17,0,0
14798,173.74,150,3,0,0
14799,157.7,146,1,0,0
14800,4331.79,3644,12,0,0
14801,189.34,173,1,0,0
14803,845.5500000000001,370,3,1,1
14804,353.27,121,1,0,1
14805,546.4,114,4,0,0
14806,193.39000000000001,330,1,0,0
14808,2718.6,2120,8,0,0
14810,2085.33,1015,11,0,0
14813,152.88,66,2,1,1
14815,778.5,744,2,0,0
14816,271.85,5,1,1,1
14817,1110.34,655,2,1,1
14818,657.8,324,3,0,0
14819,272.07,109,2,0,0
14820,507.29,253,4,0,0
14821,48.800000000000004,20,1,1,1
14823,321.43,88,3,1,1
14824,1127.71,525,4,0,0
14825,2221.01,989,12,0,0
14828,2139.76,2172,3,1,1
14829,697.55,452,4,0,0
14830,188.88,164,1,0,0
14834,1720.3,734,6,0,0
14836,102.45,45,3,0,0
14837,1649.5,1436,4,0,0
14840,62.85,31,1,1,1
14841,3295.76,1778,6,0,0
14842,2824.69,1166,4,0,0
14844,3189.81,1833,4,0,0
14847,309.40000000000003,120,1,1,1
14849,7930.54,5694,25,0,0
14850,325.75,293,1,1,1
14851,511.35,325,2,0,0
14852,2836.69,1747,6,0,0
14853,475.8,82,2,0,1
14854,2740.03,1820,7,0,0
14855,645.65,267,2,1,1
14856,1290.53,711,3,0,0
14857,1173.1200000000001,464,2,0,0
14859,1353.74,671,4,0,0
14860,170.32,232,1,0,0
14861,125.79,117,1,0,0
14862,841.2,772,2,0,0
14863,266.76,132,1,0,0
14865,52.2,108,2,0,0
14866,14389.9,6752,12,0,0
14867,710.28,328,3,1,1
14868,2953.59,1405,8,0,0
14869,721.45,549,2,0,0
14870,327.25,119,1,1,1
14871,501.28000000000003,179,4,0,0
14873,519.68,168,1,1,1
14875,1465.32,558,2,1,0
14878,1476.09,799,9,0,0
14880,690.59,365,3,0,0
14881,255.4,316,1,0,0
14882,589.7,158,2,0,0
14883,761.59,790,6,0,0
14885,765.3199999999999,724,1,1,1
14886,364.8,160,1,1,1
14887,1862.0,1100,1,0,0
14888,369.2,184,1,1,1
14889,135.9,90,1,1,1
14890,125.65,51,1,1,1
14891,554.38,505,2,1,0
14893,1237.8500000000001,799,2,0,0
14894,655.75,265,1,0,0
14895,11138.710000000001,4851,20,0,0
14896,468.77000000000004,279,2,1,1
14897,1366.38,468,4,0,0
14898,1269.31,1001,6,0,0
14901,1421.29,661,9,0,0
14902,332.66,218,1,0,0
14903,2795.33,1531,5,0,0
14904,1025.44,1985,2,0,0
14905,616.15,287,2,1,0
14907,3501.1,1691,7,0,0
14908,277.8,132,1,0,0
14910,434.35,238,4,0,0
14911,143711.17,80240,201,0,0
14912,867.85,971,2,0,0
14913,1227.43,1743,4,0,0
14915,307.48,112,2,0,0
14916,1268.98,1136,4,0,0
14918,1610.15,675,2,1,1
14920,977.77,509,2,1,1
14921,1316.07,953,2,0,0
14923,749.1,418,1,0,0
14924,310.05,64,1,1,1
14929,223.88,136,1,0,0
14930,2362.96,1160,3,1,1
14931,1257.68,417,5,0,0
14932,363.53,80,1,1,1
14934,1890.94,1042,2,0,0
14935,1784.71,935,1,1,1
14936,8137.02,4085,8,0,0
14937,1621.88,484,3,0,0
14944,5900.25,2815,12,0,0
14946,100.9,22,1,0,0
14947,290.82,179,2,0,0
14948,1101.97,673,6,0,0
14950,371.2,136,1,0,0
14951,311.69,311,1,0,0
14952,8099.49,3355,11,0,0
14953,285.67,224,1,0,0
14954,294.85,117,1,0,0
14957,58.49,34,1,1,1
14958,483.73,128,3,1,1
14959,695.42,494,4,0,0
14960,221.27,221,2,0,0
14961,7044.68,3708,9,0,0
14962,126.7,44,1,1,1
14963,1472.34,1159,5,0,0
14964,206.21,143,1,1,1
14965,596.09,363,2,1,1
14966,183.02,179,1,0,0
14967,463.8,140,1,0,0
14968,147.59,127,1,0,0
14970,1592.06,250,4,0,0
14971,1097.98,639,3,0,0
14972,114.77,28,1,1,1
14973,1314.45,369,3,1,0
14974,89.94,37,1,0,0
14975,279.94,380,1,0,0
14976,790.86,234,7,0,0
14978,1921.3700000000001,523,5,0,0
14981,102.12,97,1,1,1
14984,202.37,58,2,0,0
14985,292.01,256,2,1,1
14987,326.4,128,2,0,0
14988,334.54,141,1,1,1
14995,231.98000000000002,102,2,0,0
14997,546.1999999999999,1120,3,0,1
14998,414.87,258,2,1,1
15000,490.52,218,1,0,1
15002,1641.76,862,4,1,1
15004,1220.77,623,1,1,0
15005,6295.37,4230,28,0,0
15006,480.38,286,1,0,0
15007,156.91,69,1,1,1
15009,1259.43,639,3,0,0
15010,308.94,184,1,0,0
15012,405.04,225,2,0,0
15014,257.67,149,2,0,0
15016,170.04,76,1,1,1
15017,125.58,63,1,0,0
15018,496.21,189,3,0,0
15019,252.81,150,1,1,1
15021,1871.77,819,9,0,0
15022,852.39,527,4,0,0
15023,6720.41,2827,11,0,0
15024,1636.43,902,10,0,0
15025,361.96,184,1,0,0
15026,469.0,285,3,0,0
15027,1066.15,565,4,0,0
15028,627.13,459,4,0,0
15030,518.28,372,2,0,0
15031,653.19,400,4,0,0
15032,4959.1,2968,3,1,1
15033,2557.18,1672,10,0,0
15034,4274.16,2413,8,0,0
15035,252.73000000000002,245,1,0,0
15036,429.56,316,3,0,0
15038,685.74,212,6,0,0
15039,19766.59,9131,47,0,0
15041,179.93,103,1,1,1
15042,135.93,30,1,1,1
15043,537.0,300,1,0,0
15044,7634.7300000000005,2785,17,0,0
15045,735.66,114,2,1,1
15046,5090.42,3372,15,0,0
15047,343.62,222,1,1,1
15048,381.0,192,4,0,0
15049,121.17000000000002,63,1,1,1
15050,1737.69,1216,3,0,0
15051,1383.36,1010,3,0,0
15052,207.73000000000002,79,1,1,1
15053,693.95,984,3,0,0
15054,302.1,198,2,0,0
15057,1489.5,668,2,1,1
15058,2102.54,1054,11,0,0
15059,1337.72,604,9,0,0
15060,294.25,257,4,0,0
15061,54534.14,28920,48,0,0
15062,987.86,763,4,0,0
15063,370.79999999999995,56,1,1,1
15065,3158.13,1383,4,0,0
15066,893.59,317,1,0,0
15067,1744.76,954,3,0,0
15068,553.36,364,2,0,0
15069,1109.53,520,1,1,1
15070,106.2,36,1,1,1
15071,982.07,269,2,1,1
15073,1043.41,491,3,0,0
15074,735.67,431,1,1,1
15075,773.03,447,1,0,0
15076,880.85,571,1,1,1
15078,9743.11,5105,32,0,0
15079,895.61,389,4,1,1
15081,504.8,190,5,0,0
15083,88.2,38,1,1,1
15087,306.94,470,1,1,0
15088,1160.07,460,2,0,0
15089,2420.84,1359,6,0,0
15090,381.32,208,1,1,1
15091,480.71,346,1,0,0
15092,457.81,135,2,1,0
15093,4597.02,3760,6,0,0
15095,1370.6000000000001,1079,4,1,0
15096,219.39000000000001,120,1,0,0
15097,248.08,170,1,0,1
15098,39916.5,121,3,1,1
15099,410.48,343,1,0,0
15100,876.0,80,3,1,1
15101,317.53000000000003,241,2,0,0
15103,703.36,329,2,0,0
15104,993.54,635,2,1,1
15105,2298.93,1211,7,0,0
15106,1422.52,1181,5,0,0
15107,319.5,169,6,1,1
15108,1300.25,499,4,1,1
15109,484.95,131,1,1,1
15110,996.1,246,4,0,0
15111,1567.48,710,3,0,0
15113,3509.43,2344,3,0,0
15114,2760.56,3096,10,0,0
15115,340.11,157,1,0,0
15116,1352.75,648,4,0,0
15117,1551.78,1948,5,0,0
15118,244.8,1440,1,1,1
15119,266.4,88,1,1,0
15120,358.82,296,1,1,1
15121,457.72,199,2,0,0
15122,1633.78,800,3,1,1
15123,2199.31,1195,2,0,0
15124,184.19,233,2,0,0
15125,11528.48,6193,15,0,0
15127,406.53000000000003,251,1,0,1
15128,1471.0,1343,4,0,0
15129,3447.4,1794,11,0,0
15130,330.11,197,1,1,1
15132,977.9300000000001,679,5,0,0
15133,982.42,680,3,1,1
15134,1387.99,887,8,0,0
15135,139.05,43,1,1,1
15136,1286.7,776,4,0,0
15139,178.96,208,2,1,0
15140,2354.25,1572,7,0,0
15142,498.74,365,1,0,0
15143,259.45,150,1,1,1
15144,6580.4400000000005,3050,17,0,0
15145,1194.73,756,4,0,0
15146,1327.16,1473,2,1,1
15147,623.5,366,1,1,1
15148,301.29,187,1,0,0
15149,520.8000000000001,128,1,1,1
15150,5291.33,3642,10,0,0
15152,4745.69,2704,13,0,0
15153,329.25,198,1,0,0
15154,254.28,89,1,0,0
15156,961.49,597,3,0,0
15157,1936.07,2392,3,0,0
15158,401.40000000000003,198,1,0,0
15159,18641.010000000002,11441,30,0,0
15160,158.16,84,1,1,1
15163,304.47,186,2,0,0
15164,824.58,351,3,0,0
15165,487.75,160,1,1,1
15167,158.8,65,1,1,1
15168,106.56,52,1,0,0
15171,1289.5,290,1,1,1
15172,1624.05,1611,5,0,0
15174,135.75,145,1,1,1
15175,224.14,454,1,0,1
15178,40.5,30,1,1,1
15179,2206.9500000000003,1938,5,0,0
15180,87.5,36,1,1,1
15181,689.48,544,3,0,0
15182,622.85,253,2,1,1
15184,402.2,199,2,0,0
15185,310.62,666,1,0,0
15186,411.41,215,2,0,0
15187,4777.18,1887,16,0,0
15189,16225.39,6149,41,0,0
15192,1044.32,918,3,1,1
15193,499.32,144,1,0,0
15194,7616.53,5703,15,0,0
15195,3861.0,1404,1,0,0
15197,1079.61,469,3,0,0
15198,193.64,120,2,1,1
15199,1268.7,396,4,0,0
15201,1236.54,1210,5,0,0
15203,1827.8,1753,6,0,0
15204,316.58,258,1,1,1
15205,653.24,378,2,0,0
15206,420.3,162,4,0,0
15208,870.12,316,5,0,0
15210,331.18,228,1,1,1
15211,894.4100000000001,240,2,0,0
15212,101.8,36,1,1,1
15213,328.35,272,2,1,1
15214,1661.44,1254,8,0,0
15215,734.94,225,3,0,1
15216,96.6,28,1,0,0
15218,5756.89,3329,11,0,0
15219,305.75,45,1,1,1
15220,1778.96,1393,6,0,0
15221,403.25,43,1,1,1
15222,585.0,440,1,1,1
15223,755.75,213,2,1,1
15224,322.08,152,2,1,1
15225,409.40000000000003,226,1,1,1
15226,154.41,71,1,1,1
15227,1219.4,750,5,0,0
15228,3386.71,2255,4,0,0
15230,429.6,351,2,1,0
15232,612.06,686,2,1,1
15234,197.0,196,1,1,1
15235,2247.51,1324,12,1,1
15236,321.05,269,1,1,1
15237,1412.32,1071,4,0,0
15238,1071.99,692,3,0,0
15239,780.59,594,2,0,0
15240,1706.57,1369,5,0,0
15241,1756.44,1818,8,0,0
15243,316.68,185,1,0,0
15244,631.57,405,2,0,0
15245,2515.84,1784,3,1,1
15246,514.15,247,2,1,1
15247,356.0,160,1,1,1
15249,6688.46,3577,13,0,0
15251,10484.99,6171,11,0,0
15252,740.78,522,2,0,0
15253,918.2,866,5,0,0
15254,300.36,275,1,1,1
15255,890.85,489,1,0,0
15256,98.45,55,1,1,1
15257,317.15,46,1,1,1
15258,623.16,142,2,1,1
15260,1810.77,885,7,1,1
15261,254.82,270,1,1,1
15262,178.95000000000002,73,1,1,1
15263,156.51,89,1,1,1
15264,393.74,265,1,0,0
15265,1506.1200000000001,612,2,1,1
15266,119.3,18,1,1,1
15267,1717.36,944,5,0,0
15269,408.8,26,1,0,0
15270,2379.49,1521,7,0,0
15271,2493.34,1251,15,0,0
15272,721.94,310,2,0,0
15274,716.57,619,2,0,0
15275,615.14,498,1,0,0
15276,128.63,61,1,0,0
15277,255.89999999999998,205,1,0,0
15279,290.51,189,1,1,1
15280,113.12,154,1,1,1
15281,2332.15,1211,9,0,0
15286,240.55,55,1,0,0
15287,486.69,433,2,0,0
15288,2306.52,775,5,0,0
15289,939.78,1008,3,0,0
15290,7943.22,4501,18,0,0
15291,4668.3,2103,15,0,0
15292,178.39,55,1,1,1
15296,3672.86,1766,6,0,0
15297,641.94,292,3,0,0
15298,4799.9,3116,12,0,0
15299,4507.01,2948,7,0,0
15300,496.44,292,1,0,0
15301,5049.95,2751,12,0,0
15303,574.02,248,1,1,1
15304,694.4,104,8,0,0
15306,1174.3500000000001,810,3,0,0
15307,205.3,37,1,1,1
15308,310.47,175,1,1,0
15311,60632.75,38147,91,0,0
15312,924.85,516,4,0,0
15313,52.0,25,1,1,1
15314,327.97,313,1,1,1
15315,570.5,862,2,0,0
15316,165.0,100,1,1,1
15318,312.62,642,1,0,0
15319,204.5,175,1,1,1
15320,267.13,326,1,0,0
15321,2748.31,1181,3,0,0
15322,679.68,416,1,0,0
15325,161.74,231,1,1,0
15326,311.71,386,1,1,1
15327,208.75,116,1,0,0
15329,1049.7,486,3,0,0
15330,714.9599999999999,1312,2,0,0
15332,1661.06,652,4,1,1
15333,1028.56,344,1,1,1
15334,350.82,273,3,1,1
15335,170.22,79,1,0,0
15339,574.07,416,2,0,0
15341,2020.52,812,1,0,0
15342,406.09000000000003,283,1,1,1
15343,364.5,84,1,0,0
15344,563.94,116,3,0,0
15345,393.54,81,1,0,0
15346,252.42000000000002,144,1,1,1
15347,201.60000000000002,130,1,1,1
15348,158.04,84,1,0,0
15349,463.91,321,2,1,1
15350,115.65,51,1,1,1
15351,1934.66,742,7,0,0
15353,770.12,341,2,1,1
15355,277.05,45,2,0,0
15356,2718.03,1643,10,0,0
15358,8347.2,7050,22,0,0
15360,427.93,223,1,0,0
15361,418.92,336,1,1,1
15363,326.0,144,1,1,1
15364,913.19,493,2,1,1
15365,2314.32,1084,7,0,0
15366,602.51,621,2,0,0
15367,1877.5900000000001,1057,4,0,0
15368,446.94000000000005,230,1,0,0
15370,2386.05,830,7,0,0
15372,2007.4,2924,1,1,1
15373,2415.91,500,12,0,0
15374,168.0,126,1,1,1
15376,1221.56,615,3,0,0
15379,3703.29,2305,7,1,1
15380,1690.26,376,5,0,0
15381,596.85,171,2,1,1
15382,5955.71,4012,6,0,0
15384,642.41,596,2,1,1
15385,316.88,161,1,0,1
15386,394.14,446,1,1,0
15388,140.54,88,1,1,1
15389,500.0,400,1,1,1
15392,1535.53,1277,4,0,0
15393,231.86,150,2,0,1
15394,2183.54,910,4,0,0
15395,107.45,17,1,1,1
15396,288.18,122,1,1,0
15397,94.0,20,1,1,1
15398,1345.53,769,2,0,0
15399,815.77,611,3,0,0
15400,716.2,390,5,1,1
15402,626.77,694,2,1,1
15405,349.1,193,1,1,1
15406,510.71000000000004,254,2,0,0
15407,1046.74,552,4,0,0
15408,267.18,106,1,1,1
15410,3450.84,1200,8,0,0
15411,1348.93,529,4,0,0
15412,190.53,108,1,1,1
15414,774.9000000000001,443,3,0,0
15415,559.61,551,1,1,1
15416,3984.32,2090,4,0,0
15417,508.8,284,1,0,0
15419,135.86,230,1,0,0
15421,950.36,500,4,0,0
15422,97.7,38,2,1,1
15423,43.5,101,1,0,0
15424,383.34,554,2,1,1
15426,1404.07,656,5,0,0
15427,1430.54,967,3,0,0
15428,93.78,102,1,0,1
15429,397.35,380,2,0,0
15432,171.19000000000003,65,1,0,0
15433,533.3,534,2,1,0
15434,1041.48,647,5,0,0
15435,149.29,54,1,0,1
15436,1067.75,574,3,0,0
15437,200.16,79,1,1,1
15438,156.57999999999998,59,1,1,1
15440,383.68,197,3,0,0
15442,594.0,120,1,1,1
15443,3213.59,1639,7,0,0
15444,1411.21,759,2,0,0
15445,113.5,58,1,1,1
15447,155.17000000000002,85,1,1,1
15448,494.64,232,1,1,1
15449,974.52,812,3,0,0
15450,429.84,376,1,0,0
15452,528.48,280,3,0,0
15453,1371.77,837,7,0,0
15454,179.1,86,1,1,1
15456,434.59,633,3,1,1
15457,237.07,132,1,1,0
15458,161.64,156,1,0,0
15460,214.26,107,1,1,1
15462,234.6,172,3,1,1
15463,126.14,106,1,0,0
15464,1044.65,348,1,1,0
15465,7354.62,1257,18,0,0
15466,334.53,246,1,0,1
15467,524.88,310,3,0,0
15468,467.51,155,2,0,0
15469,538.55,153,2,0,1
15471,454.48,256,1,0,1
15472,371.56,251,1,1,1
15473,1771.2,672,7,0,0
15475,454.11,319,1,0,1
15478,1399.92,575,2,0,0
15480,905.5,303,1,1,1
15482,10879.76,5004,12,0,0
15483,225.26,291,4,1,1
15484,3590.41,3150,4,0,0
15485,2564.5,1281,3,0,0
15488,91.32000000000001,73,1,1,1
15489,1134.28,608,3,0,0
15491,3100.09,1646,6,1,0
15492,659.46,483,2,0,0
15493,1953.41,551,5,0,0
15494,1280.58,1139,2,0,0
15497,1262.2,624,2,0,0
15498,13316.4,6105,27,0,0
15500,1131.56,572,4,0,0
15502,10384.93,4236,12,0,0
15503,141.04,70,1,1,1
15504,52.83,33,1,0,0
15505,3610.96,2390,5,0,0
15506,972.08,842,3,0,0
15507,475.86,160,1,1,1
15508,1000.27,440,6,1,1
15510,250.0,2,1,1,1
15511,900.53,269,5,0,0
15512,121.0,68,2,1,1
15513,14758.22,5709,19,0,0
15514,4023.7200000000003,2098,11,0,0
15516,62.43,27,3,0,0
15517,267.03,293,1,1,1
15518,1921.55,1263,8,0,0
15520,343.5,314,1,0,0
15521,3000.2,1836,8,0,0
15522,397.99,572,2,0,0
15523,412.01000000000005,132,1,0,0
15524,440.0,4,1,0,0
15525,734.37,387,3,0,1
15526,148.44,24,2,0,0
15527,2428.53,991,8,0,0
15528,229.33,123,1,1,1
15529,3962.6,3455,11,0,0
15530,1497.31,938,4,0,0
15531,1972.39,1085,2,0,0
15532,1564.73,515,4,0,0
15533,807.57,289,3,0,0
15535,502.9,135,4,1,1
15537,110.92,29,1,1,1
15539,538.46,410,1,0,0
15540,213.3,200,1,0,0
15541,85.13000000000001,49,1,1,1
15543,127.86,86,1,1,1
15544,3546.71,3109,9,0,0
15545,288.96999999999997,162,2,0,0
15547,4910.6,3999,14,0,0
15549,1681.46,694,3,0,0
15550,575.63,295,4,0,0
15551,436.06,218,1,0,0
15552,90.12,60,1,1,1
15553,428.93,449,1,0,0
15554,217.2,74,1,1,1
15555,4794.86,4427,16,0,0
15556,279.77,236,1,0,0
15557,468.91,213,1,0,0
15561,800.5899999999999,267,4,0,0
15562,134.55,39,1,1,1
15563,1400.44,1501,4,0,0
15565,173.16000000000003,60,2,0,0
15567,186.01,223,1,0,0
15568,758.29,461,3,0,0
15569,1375.71,666,5,1,1
15570,4148.82,2063,12,0,0
15571,650.4300000000001,264,4,0,0
15572,2533.42,1213,7,0,0
15573,591.1899999999999,355,2,0,0
15574,675.64,332,4,1,1
15576,921.37,394,1,0,0
15577,258.88,89,3,1,1
15578,127.1,52,1,1,1
15579,327.6,117,2,0,0
15581,3675.77,283,13,1,1
15582,682.9100000000001,453,3,0,1
15584,720.86,313,4,0,0
15585,455.3,320,1,1,1
15587,913.68,312,4,0,0
15589,478.53,243,3,1,1
15592,388.58,354,1,0,0
15593,199.8,60,1,0,0
15594,1771.78,983,5,0,0
15596,1406.59,561,5,1,1
15597,324.57,279,1,0,1
15598,240.68,160,1,0,0
15599,761.74,718,2,0,0
15601,6776.56,4983,14,0,0
15602,1297.8700000000001,1137,9,0,0
15603,48.480000000000004,96,1,0,0
15604,216.39000000000001,159,1,0,0
15605,1198.23,441,5,0,0
15606,2920.16,892,9,0,0
15607,104.76,202,1,1,1
15608,1093.68,714,4,0,0
15609,298.48,148,1,1,1
15610,112.46000000000001,66,1,0,1
15611,1591.45,504,13,0,0
15612,195.15,52,2,0,0
15615,10399.74,5508,23,0,0
15618,776.851,454,4,0,0
15619,336.4,136,1,0,0
15620,1553.18,915,3,0,0
15621,1293.03,501,4,0,0
15622,3709.56,1674,9,0,0
15623,301.03000000000003,125,1,1,1
15624,588.13,357,4,1,1
15625,1534.26,1188,4,1,1
15626,675.8,766,2,0,0
15628,2870.2400000000002,1894,9,0,0
15630,1186.35,800,2,0,0
15632,3285.31,2109,8,0,0
15634,243.55,99,1,0,0
15636,724.76,284,2,0,0
15637,223.36,128,1,0,0
15639,425.32,323,1,1,1
15640,12416.11,6572,15,0,0
15641,1887.2,1562,4,1,1
15643,664.0,246,3,1,1
15644,803.54,550,4,1,1
15645,612.01,256,1,0,0
15646,447.64000000000004,394,3,1,1
15648,639.5,218,2,1,1
15649,816.0,192,2,1,1
15651,646.3,479,3,0,0
15652,337.74,208,1,0,0
15653,877.44,1200,2,1,1
15654,922.53,475,2,0,0
15655,560.6700000000001,324,1,1,1
15656,748.5,343,4,0,0
15657,30.0,24,1,0,0
15658,1024.1000000000001,242,5,1,0
15659,306.45,111,1,0,0
15660,1600.86,1050,9,0,0
15661,309.8,236,2,1,1
15663,138.14,106,1,1,1
15664,386.43,157,1,0,0
15665,2222.21,1654,2,1,0
15667,301.32000000000005,240,1,0,0
15668,76.32000000000001,72,1,1,1
15669,684.34,342,4,0,0
15670,173.05,91,1,1,1
15671,2657.13,1699,7,0,0
15673,2726.23,1451,4,0,0
15674,2446.6,1275,5,0,0
15675,323.69,527,3,0,0
15676,3435.76,2252,3,0,0
15677,657.23,319,1,0,0
15678,352.7,184,1,0,0
15679,781.28,1170,4,0,0
15680,1333.68,952,3,0,0
15681,1426.16,816,5,0,0
15683,193.75,131,1,1,1
15687,2993.1,1310,9,0,0
15689,254.1,84,2,1,1
15690,239.76,408,2,0,0
15691,136.8,72,1,1,1
15692,191.04,138,1,0,0
15694,6479.4,1677,14,0,0
15695,409.98,212,2,1,1
15696,2711.11,1015,8,0,0
15699,309.65,113,1,0,1
15700,696.68,357,2,1,1
15701,1529.0,912,4,0,0
15703,211.5,66,1,1,0
15704,2293.62,1028,4,1,1
15705,143.1,62,1,1,1
15706,1060.56,321,4,0,0
15707,916.98,594,4,0,0
15708,3235.25,1217,7,0,0
15709,133.25,121,1,1,1
15712,1072.3600000000001,486,5,0,0
15713,356.7,150,2,1,1
15714,330.03000000000003,186,2,0,0
15716,1101.11,738,4,1,1
15717,150.3,70,1,1,1
15719,5030.07,2718,13,0,0
15720,598.73,281,1,0,0
15721,471.40000000000003,388,1,0,0
15722,2211.21,1023,5,0,0
15723,190.70000000000002,73,1,1,1
15724,218.25,73,2,1,1
15725,415.25,221,1,0,1
15727,5159.06,3063,7,0,0
15729,85.0,28,1,1,1
15730,1120.88,689,3,0,0
15732,294.12,215,2,1,1
15733,162.3,62,1,1,1
15734,1339.45,346,2,1,0
15737,1188.1200000000001,597,8,0,0
15738,4812.42,2982,16,0,0
15739,449.12,472,1,0,0
15740,154.88,152,1,0,0
15743,775.96,214,4,0,0
15744,34.8,120,1,0,0
15745,1094.5900000000001,421,4,0,0
15746,196.88,178,1,1,1
15747,946.64,466,3,0,0
15748,144.36,50,1,0,0
15749,44534.3,18028,3,1,1
15750,2463.05,1783,8,0,0
15752,2626.6,1960,7,0,0
15753,79.2,144,1,1,1
15754,458.57,199,3,0,0
15755,2364.25,1427,6,0,0
15756,528.01,241,4,0,0
15757,714.42,491,2,0,0
15758,205.25,47,1,0,0
15759,253.04000000000002,60,3,1,1
15762,583.75,251,2,0,0
15763,1086.92,271,2,0,0
15764,3279.9700000000003,2050,6,0,0
15766,315.06,170,1,0,0
15768,621.83,244,3,1,0
15769,56252.72,29672,26,0,0
15773,635.6800000000001,311,1,0,0
15774,270.8,87,1,0,0
15775,104.9,68,1,1,1
15776,241.62,138,1,1,1
15777,1047.1100000000001,378,4,1,1
15780,475.28000000000003,220,3,1,1
15781,345.46000000000004,180,3,0,0
15782,2614.74,864,3,0,0
15783,246.3,212,1,0,0
15785,2328.9700000000003,1612,5,0,0
15786,4919.0,3340,3,0,1
15787,933.26,534,3,0,0
15789,351.3,438,1,1,0
15790,218.75,113,1,0,0
15791,1612.69,731,2,0,1
15793,965.61,553,3,0,0
15795,610.01,581,1,1,1
15796,2708.61,860,8,0,0
15797,2207.4,873,4,1,1
15799,884.14,955,3,0,0
15800,696.89,332,2,1,1
15801,1063.95,570,3,0,0
15802,451.42,1,1,1,0
15803,415.82000000000005,290,1,0,1
15804,4206.39,2565,13,0,0
15805,5488.18,3367,17,0,0
15806,784.58,602,3,0,0
15807,903.9,430,3,0,0
15808,3651.27,1305,4,1,0
15809,515.77,301,5,0,0
15810,1391.98,861,4,0,0
15811,2218.62,1071,6,0,0
15812,1801.14,922,5,1,0
15813,1303.9099999999999,603,2,1,1
15814,1945.3300000000002,1271,4,0,0
15815,2100.6,1856,5,0,0
15819,1905.45,1357,4,0,0
15820,206.98,128,1,1,1
15821,570.96,202,2,0,0
15822,885.47,375,2,0,0
15823,15.0,1,1,1,1
15825,532.94,220,1,1,1
15826,1654.31,963,3,0,0
15827,1836.09,882,14,0,0
15829,636.14,996,2,1,1
15830,576.0,415,1,0,0
15831,794.64,1092,3,0,0
15832,836.79,465,1,1,0
15834,2225.15,961,4,0,0
15835,954.09,439,4,0,0
15836,137.37,26,1,0,0
15837,391.98,189,1,0,0
15838,33643.08,18368,19,0,0
15839,1048.49,675,3,0,0
15840,355.56,396,2,0,0
15841,1224.06,942,4,0,0
15843,118.95,27,1,1,1
15844,130.73999999999998,134,1,0,0
15845,3711.77,1926,8,0,0
15847,389.27,449,2,0,0
15850,234.88,298,2,0,0
15852,160.71,48,2,1,1
15853,110.8,135,1,0,0
15854,2969.12,926,12,0,0
15855,712.24,470,5,1,0
15856,16143.64,10866,27,0,0
15857,297.0,308,1,0,0
15858,1427.57,1163,5,0,0
15860,965.16,437,8,0,0
15861,3146.92,2528,8,0,0
15862,832.88,585,4,0,0
15863,68.84,19,2,0,0
15864,1936.32,1192,6,0,0
15865,895.13,368,3,0,0
15866,211.89,124,1,1,1
